Site,Coordinates ,Source for Coordinates,"Decimal Degrees Coordinates (Latitude, Longitude)",Family1,Genus1,species,subspecies,Name as described2,Distribution3 ,Lifeform/Habit4,Original plant part descriptions,Part consumed: Leaf,Part consumed: Fruit,Part consumed: Seed,Part consumed: Flower,Part consumed: Other,Part consumed: Unknown,Source for part consumed,Common name,Source for common name
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Malvaceae,Grewia ,cyclea,*,Grewia cyclea,Endemic,Tree,fruit and seeds; leaves,leaf,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Malvaceae,Grewia ,sp.,*,Grewia sp.,*,*,leaves,leaf,*,*,*,*,*,Kelley (2011),Sely; Malimatse ,Gabriel (2013); Millette (2016)
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Malvaceae,Grewia ,sp. (unable to identify species name),*,Grewia punctata ,*,*,flowers; leaves; fruit and seeds,leaf,fruit ,fruit (seed),flower,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Moraceae,Ficus ,marmorata,*,Ficus marmonata (SIC),Endemic,"Shrub, tree",fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),Nonoke ,LaFleur (2012)
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Orchidaceae,Bulbophyllum ,sp.,*,Bulkophylum sp. (SIC),Family or Genus Not Endemic to Malagasy Region,*,leaves,leaf,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Passifloraceae,Adenia ,sp.,*,Adenia sp.,*,*,leaves,leaf,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Phyllanthaceae,Flueggea ,virosa,*,Flueggea virosa,*,"Shrub, tree",leaves,leaf,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Phyllanthaceae,Phyllanthus ,amarus,*,Phyllanthus amanu (SIC),Naturalized,Herb,fruit and seeds; leaves,leaf,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Phyllanthaceae,Phyllanthus ,amarus,*,Phyllanthus amarus,Naturalized,Herb,fruits,*,fruit,*,*,*,*,Gould et al. (2015),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Phyllanthaceae,Phyllanthus ,sp.,*,Phyllanthus sp.,Naturalized,Herb,fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Rubiaceae,"Genus placeholder, as currently circumscribed, not represented in Madagascar",*,*,Canthium sp.,*,*,fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Rubiaceae,Paederia ,foetida,*,Paederia foetida,*,*,young leaves,leaf (immature),*,*,*,*,*,Gould et al. (2015),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Rubiaceae,Paederia ,sp.,*,Paederia sp.,*,*,fruit and seeds; leaves,leaf,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Rubiaceae,Tarenna ,sp.,*,Tarenna sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Rutaceae,Cedrelopsis ,grevei,*,Cedrelopsis grevei,Endemic,"Shrub, tree",leaves,leaf,*,*,*,*,*,Kelley (2011),Katrafay ,Millette (2016)
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Rutaceae,Vepris ,sp.,*,Vepris sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Salicaceae,Flacourtia ,ramontchi,*,Flacourtia ramontchi,Native Not Endemic,"Shrub, tree",fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),Possibly Hily 1 ,Razafindramanana (2011)
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Salvadoraceae,Azima ,tetracantha,*,Azima tetracantha,Native Not Endemic,"Shrub, tree",fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),Filofilo ,Soma (2006)
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Urticaceae,Pouzolzia ,mandrarensis,*,Pouzolzia mandrarensis,Endemic,Tree,leaves,leaf,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Violaceae,Rinorea ,sp.,*,Rinorea sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit and seeds; leaves,leaf,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Vitaceae,Cissus ,quadrangularis,*,Cissus quadrangularis,Naturalized,Liana,leaves,leaf,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Zygophyllaceae,Tetraena ,madagascariensis,*,Zygophyllum depauperatum,Native Not Endemic,Shrub,fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),Filatatao ,LaFleur (2012)
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",Zygophyllaceae,Tetraena ,madecassa,*,Zygophyllum madecassum,Native Not Endemic,Shrub,leaves; flowers,leaf,*,*,flower,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Ants,*,*,insect,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Cicadas,*,*,insect,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Insect ,*,*,insect,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Insect (nest),*,*,insect,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Spiders,*,*,insect,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Termites,*,*,insect,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Feces ,*,*,feces,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Dirt,*,*,dirt/soil,*,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,"""indet plant""",*,*,leaves,leaf,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Fatikekolahy,*,*,leaves,leaf,*,*,*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Kolovy,*,*,other,*,*,*,*,*,?,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Matiake,*,*,fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Cap Sainte-Marie ,"25 33.390 S, 45 3.277 E",Kelley (2011),"-25.5565, 45.05461666666667",*,*,*,*,Rothmannia ,*,*,fruit and seeds,*,fruit ,fruit (seed),*,*,*,Kelley (2011),*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Anacardiaceae,Mangifera ,indica,*,Mangifera indica,Not Endemic to Malagasy Region,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,Mangy; Mango,Soma (2006); Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Anacardiaceae,Poupartia ,minor,*,Poupartia minor,Endemic,Tree,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,Sakoa; Sokoakomoke ,Gabriel (2013); LaFleur (2012)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Anisophylleaceae,Anisophyllea ,fallax,*,Anisophyllea fallax,Endemic,Tree,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,Hazomasy ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Aphloiaceae,Aphloia ,theiformis,*,Aphloia theiformis,Native Not Endemic,"Shrub, tree","fruits, leaves",leaf,fruit,*,*,*,*,Gabriel (2013) ,Voafotsy ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Aquifoliaceae,Ilex ,spp.,*,Ilex spp.,Family or Genus Not Endemic to Malagasy Region,*,flowers,*,*,*,flower,*,*,Gabriel (2013) ,Hazondramo ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Celastraceae,Mystroxylon ,aethiopicum,*,Mystroxylon aethiopicum,Native Not Endemic,"Shrub, tree",fruits,*,fruit,*,*,*,*,Gabriel (2013) ,Vovona ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Crassulaceae,Kalanchoe ,spp.,*,Kalanchoe spp.,Family or Genus Not Endemic to Malagasy Region,*,leaves,leaf,*,*,*,*,*,Gabriel (2013) ,Kalanchoe ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Ebenaceae,Diospyros ,spp.,*,Diospyros spp.,Family or Genus Not Endemic to Malagasy Region,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,"Torovoka, Hazontaha, Hazomainty ",Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Erythroxylaceae,Erythroxylum ,platyclados,*,Erythroxylum platycladum (SIC),"Endemic or Native (Gabriel, 2013)","Shrub, tree","flowers, leaves",leaf,*,*,flower,*,*,Gabriel (2013) ,Menahihy ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Fabaceae,Albizia ,spp.,*,Albizia spp.,Family or Genus Not Endemic to Malagasy Region,*,"flowers, fruits",*,fruit,*,flower,*,*,Gabriel (2013) ,Sambalahy ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Hypericaceae,Harungana ,madagascariensis,*,Harungana madagascariensis,Native Not Endemic,"Shrub, tree","flowers, fruits",*,fruit,*,flower,*,*,Gabriel (2013) ,Tambihitse ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Hypericaceae,Psorospermum ,fanerana,*,Psorospermum fanerana,Endemic ,Shrub,?,*,*,*,*,*,?,Gould & Gabriel (2015),*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Icacinaceae,Cassinopsis ,madagascariensis,*,Cassinopsis madagascariensis,Endemic,Tree,?,*,*,*,*,*,?,Gould & Gabriel (2015),*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Malvaceae,Dombeya ,spp.,*,Dombeya spp.,Family or Genus Not Endemic to Malagasy Region,*,stems,*,*,*,*,stem,*,Gabriel (2013) ,Selinala ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Malvaceae,Grewia ,spp.,*,Grewia spp.,*,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,Sely; Malimatse ,Gabriel (2013); Millette (2016)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Meliaceae,Melia ,azedarach,*,Melia azedarach,Naturalized,"Shrub, tree","buds, fruits, leaves",leaf,fruit,*,bud,*,*,Gabriel (2013) ,Voandereka; Melia ,Soma (2006); Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Meliaceae,Melia ,azedarach,*,Melia azedarach,Naturalized,"Shrub, tree",?,*,*,*,*,*,?,Gould & Gabriel (2015),Voandereka; Melia ,Soma (2006); Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Meliaceae,Turraea ,sericea,*,Turraea sericea,Native Not Endemic,"Shrub, tree","buds, flowers, fruits, leaves",leaf,fruit,*,flower; bud,*,*,Gabriel (2013) ,"Lafara, Mampisarak ",Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Moraceae,Ficus ,rubra,*,Ficus pyrifolia,*,Tree,?,*,*,*,*,*,?,Gould & Gabriel (2015),*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Moraceae,Ficus ,spp.,*,Ficus spp.,Family or Genus Not Endemic to Malagasy Region,*,"buds, fruits",*,fruit,*,bud,*,*,Gabriel (2013) ,"Abado, Carica, Hopy, Nononka ",Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Myricaceae,Morella ,spathulata,*,Myrica spathulata,*,"Shrub, tree",?,*,*,*,*,*,?,Gould & Gabriel (2015),*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Myrtaceae,Psidium ,cattleyanum,*,Psidium cattleianum (SIC),Naturalized,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,Guava ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Myrtaceae,Psidium ,guajava,*,Psidium guajava,Naturalized,"Shrub, tree",?,*,*,*,*,*,?,Gould & Gabriel (2015),*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Oleaceae,"Genus placeholder, as currently circumscribed, not represented in Madagascar",*,*,Chionanthus sp.,*,*,?,*,*,*,*,*,?,Gould & Gabriel (2015),*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Rubiaceae,Bremeria ,spp.,*,Bremeria spp.,Endemic,*,"buds, flowers, fruits",*,fruit,*,flower; bud,*,*,Gabriel (2013) ,Fatora ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Rubiaceae,Breonadia ,salicina,*,Adina microcephala,Native Not Endemic,Tree,leaves,leaf,*,*,*,*,*,Gabriel (2013) ,"Soaravy, Sohihy ",Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Rubiaceae,Tricalysia ,cryptocalyx,*,Tricalysia cryptocalyx,Endemic,"Shrub, tree",fruits,*,fruit,*,*,*,*,Gabriel (2013) ,Hazonkira ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Rutaceae,Vepris ,elliotii,*,Vespris elliottii (SIC),Endemic,"Shrub, tree",?,*,*,*,*,*,?,Gould & Gabriel (2015),Ampoly ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Rutaceae,Vepris ,elliotii,*,Vepris elliottii (SIC),Endemic,"Shrub, tree","flowers, fruits",*,fruit,*,flower,*,*,Gabriel (2013) ,Ampoly,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",Scrophulariaceae,Buddleja ,madagascariensis,*,Buddleja madagascariensis,Endemic,Shrub,"flowers, fruits",*,fruit,*,flower,*,*,Gabriel (2013) ,Sevafotsy ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Liana,*,*,"fruits, leaves",leaf,fruit,*,*,*,*,Gabriel (2013) ,Kisira ,Gabriel (2013)
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Anakatsimba,*,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Fandafika,*,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Fanera,*,*,"flowers, fruits",*,fruit,*,flower,*,*,Gabriel (2013) ,*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Fopoho,*,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Hazodrea,*,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Hidy,*,*,"flowers, fruits, leaves",leaf,fruit,*,flower,*,*,Gabriel (2013) ,*,*
Tsaranoro Valley Forest ,"22 05 S, 46 46 E",Gabriel (2013),"-22.083333333333332, 46.766666666666666",*,*,*,*,Mena Tendro,*,*,fruits,*,fruit,*,*,*,*,Gabriel (2013) ,*,*
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Anacardiaceae,Poupartia ,minor,*,Poupartia minor,Endemic,Tree,young leaves ,leaf (immature),*,*,*,*,*,LaFleur (2012),Sakoa; Sokoakomoke,Gabriel (2013); LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Anacardiaceae,Poupartia ,minor,*,Poupartia minor,Endemic,Tree,young leaves ,leaf (immature),*,*,*,*,*,LaFleur & Sauther (2015),Sakoa; Sokoakomoke,Gabriel (2013); LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Anacardiaceae,Poupartia ,minor,*,Poupartia minor,Endemic,Tree,fruits ,*,fruit,*,*,*,*,LaFleur (2012),Sakoa; Sokoakomoke ,Gabriel (2013); LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Apocynaceae,Unable to find this or similar taxon,*,*,Temelapsis linearis,*,*,leaves; flowers ,leaf,*,*,flower,*,*,LaFleur (2012),Tamburue/Tamboro ,Millette (2016)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Apocynaceae,Cynanchum ,arenarium,*,Voharanga madagascariensis,Endemic,"Herb, liana, vine",new growth,*,*,*,*,new growth,*,LaFleur (2012),Ranga ,LaFleura (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Asphodelaceae,Aloe ,divaricata,*,Aloe divaricatha (SIC),Endemic,"Leaf succulent, shrub","flowers, leaves",leaf,*,*,flower,*,*,LaFleur (2012),Aloe ,Gemmill & Gould (2008)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Cordiaceae,Cordia ,mairei,*,Cordinia mairei (SIC),Endemic,"Shrub, tree",flowers,*,*,*,flower,*,*,LaFleur (2012),Mera ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Burseraceae,Commiphora ,simplicifolia,*,Commiphora simplicifolia,Endemic,Shrub,young leaves,leaf (immature),*,*,*,*,*,LaFleur (2012),Holidaro ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Combretaceae,Terminalia ,seyrigii,*,Termialia seyrigii (SIC),Endemic,"Shrub, tree",fruit,*,fruit,*,*,*,*,LaFleur (2012),Taly ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Didiereaceae,Alluaudia ,comosa,*,Alluaudia comosa,Endemic,Tree,flowers,*,*,*,flower,*,*,LaFleur (2012),*,*
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Didiereaceae,Alluaudia ,comosa,*,Alluaudia comosa,Endemic,Tree,flowers,*,*,*,flower,*,*,LaFleur & Sauther (2015),*,*
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Didiereaceae,Didierea ,madagascariensis,*,Didierea madagascariensis,Endemic,Tree,flowers; young leaves ,leaf (immature),*,*,flower,*,*,LaFleur (2012),Sono ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Ebenaceae,Diospyros ,manampetsae,*,Diospyros manapetsae (SIC),Endemic,"Shrub, tree",fruits,*,fruit,*,*,*,*,Gould et al. (2015),Fivikakanga ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Ebenaceae,Diospyros ,manampetsae,*,Diospyros manapetsae (SIC),Endemic,"Shrub, tree",fruits,*,fruit,*,*,*,*,LaFleur (2012),Fivikakanga ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Ebenaceae,Diospyros ,manampetsae,*,Diospyros manapetsae (SIC),Endemic,"Shrub, tree",fruits,*,fruit,*,*,*,*,LaFleur & Sauther (2015),Fivikakanga ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Euphorbiaceae,Euphorbia ,plagiantha,*,Euphorbia plagiantha,Endemic,"Stem succulent, tree",new growth,*,*,*,*,new growth,*,LaFleur (2012),Fiha ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Euphorbiaceae,Euphorbia ,stenoclada,*,Euphorbia stenoclada,Native Not Endemic,"Leaf succulent, shrub, stem succulent, tree",new growth; exudate,*,*,*,*,new growth; sap/exudate,*,LaFleur (2012),Samanta ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Euphorbiaceae,Euphorbia ,stenoclada,*,Euphorbia stenoclada,Native Not Endemic,"Leaf succulent, shrub, stem succulent, tree",stems,*,*,*,*,stem,*,LaFleur & Sauther (2015),Samanta ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Fabaceae,Ormocarpopsis ,parvifolia,*,Ormorcarpopis parvifolia (SIC),Endemic,Shrub,flowers,*,*,*,flower,*,*,LaFleur (2012),Sofasofa ,LaFleur (2012)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,fruit; flowers; young leaves,leaf (immature),fruit,*,flower,*,*,LaFleur (2012),Kily ,Millette (2016)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,?,"fruits, mature leaves",leaf (mature),fruit,*,*,*,*,Gould et al. (2015),"Kapaipoty, Kapaypoty ",Millette (2016)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,flowers; fruit aril; young leaves ,leaf (immature),fruit (aril),*,flower,*,*,LaFleur (2012),"Kapaipoty, Kapaypoty ",Millette (2016)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,flowers; fruit aril; young leaves ,leaf (immature),fruit (aril),*,flower,*,*,LaFleur & Sauther (2015),"Kapaipoty, Kapaypoty ",Millette (2016)
Tsimanampetsotsa National Park ,"24 03 S, 43 46 E",LaFleur (2012),"-24.05, 43.766666666666666",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,mature leaves ,leaf (mature),*,*,*,*,*,LaFleur (2012),"Kapaipoty, Kapaypoty ",Millette (2016)
